frame,time_remaining,score_a,score_b
93720,10,250,239
93780,10,250,239
93840,10,250,239
93900,10,250,239
93960,52,250,239
94020,57,250,239
94080,58,250,239
94140,56,250,239
94200,55,250,239
94260,53,250,239
94320,471,250,239
94380,57,250,239
94440,57,250,239
94500,50,250,239
94560,32,250,239
94620,37,250,239
94680,458,250,239
94740,36,250,239
94800,35,250,239
94860,33,250,239
94920,451,250,239
94980,37,250,239
95040,37,250,239
95100,30,250,239
95160,12,250,239
95220,437,250,239
95280,438,250,239
95340,16,250,239
95400,435,250,239
95460,33,250,239
95520,451,250,239
95580,37,250,239
95640,37,250,239
95700,30,250,239
95760,22,250,239
95820,447,250,239
95880,438,250,239
95940,26,250,239
96000,445,250,239
96060,443,250,239
96120,431,250,239
96180,437,250,239
96240,437,250,239
96300,10,250,239
96360,10,250,239
96420,10,250,239
96480,10,250,239
96540,10,250,239
96600,10,250,239
96660,10,250,239
96720,10,250,239
96780,10,250,239
96840,10,250,239
96900,10,250,239
96960,10,250,239
97020,10,250,239
97080,10,250,239
97140,10,250,239
97200,10,250,239
97260,10,250,239
97320,10,250,239
97380,10,250,239
97440,10,250,239
97500,10,250,239
97560,10,250,239
97620,10,250,239
97680,10,250,239
97740,10,250,239
97800,10,250,239
97860,10,250,239
97920,10,250,239
97980,10,250,239
98040,10,250,239
98100,10,250,239
98160,10,250,239
98220,10,250,239
98280,10,250,239
98340,10,250,239
98400,10,250,239
98460,10,250,239
98520,10,250,239
98580,10,250,239
98640,10,250,239
98700,10,250,239
98760,10,250,239
98820,10,250,239
98880,10,250,239
98940,10,250,239
99000,10,250,239
99060,10,250,239
99120,10,250,239
99180,10,250,239
99240,10,250,239
99300,10,250,239
99360,10,250,239
99420,10,250,239
99480,10,250,239
99540,10,250,239
99600,10,250,239
99660,10,250,239
99720,10,250,239
99780,10,250,239
99840,10,250,239
99900,10,250,239
99960,10,250,239
100020,10,250,239
100080,10,250,239
100140,10,250,239
100200,10,250,239
100260,10,250,239
100320,10,250,239
100380,10,250,239
100440,10,250,239
100500,10,250,239
100560,10,250,239
100620,10,250,239
100680,10,250,239
100740,10,250,239
100800,10,250,239
100860,10,250,239
100920,10,250,239
100980,10,250,239
101040,10,250,239
101100,10,250,239
101160,10,250,239
101220,10,250,239
101280,52,250,239
101340,57,250,239
101400,478,250,239
101460,56,250,239
101520,55,250,239
101580,53,250,239
101640,471,250,239
101700,57,250,239
101760,57,250,239
101820,50,250,239
101880,32,250,239
101940,37,250,239
102000,37,250,239
102060,37,250,239
102120,37,250,239
102180,37,250,239
102240,37,250,239
102300,37,250,239
102360,37,250,239
102420,37,250,239
102480,37,250,239
102540,37,250,239
102600,37,250,239
102660,37,250,239
102720,37,250,239
102780,37,250,239
102840,37,250,239
102900,37,250,239
102960,37,250,239
103020,37,250,239
103080,37,250,239
103140,37,250,239
103200,37,250,239
103260,37,250,239
103320,37,250,239
103380,37,250,239
103440,37,250,239
103500,37,250,239
103560,37,250,239
103620,37,250,239
103680,37,250,239
103740,37,250,239
103800,37,250,239
103860,37,250,239
103920,37,250,239
103980,37,250,239
104040,37,250,239
104100,37,250,239
104160,37,250,239
104220,37,250,239
104280,37,250,239
104340,37,250,239
104400,37,250,239
104460,37,250,239
104520,37,250,239
104580,37,250,239
104640,37,250,239
104700,37,250,239
104760,37,250,239
104820,37,250,239
104880,37,250,239
104940,37,250,239
105000,37,250,239
105060,37,250,239
105120,37,250,239
105180,37,250,239
105240,37,250,239
105300,37,250,239
105360,37,250,239
105420,37,250,239
105480,37,250,239
105540,37,250,239
105600,37,250,239
105660,37,250,239
105720,37,250,239
105780,37,250,239
105840,37,250,239
105900,37,250,239
105960,37,250,239
106020,37,250,239
106080,37,250,239
106140,37,250,239
106200,37,250,239
106260,37,250,239
106320,37,250,239
106380,37,250,239
106440,37,250,239
106500,37,250,239
106560,37,250,239
106620,37,250,239
106680,37,250,239
106740,37,250,239
106800,37,250,239
106860,37,250,239
106920,37,250,239
106980,37,250,239
107040,37,250,239
107100,37,250,239
107160,37,250,239
107220,37,250,239
107280,37,250,239
107340,37,250,239
107400,37,250,239
107460,37,250,239
107520,37,250,239
107580,37,250,239
107640,37,250,239
107700,37,250,239
107760,37,250,239
107820,37,250,239
107880,37,250,239
107940,37,250,239
108000,37,250,239
108060,37,250,239
108120,37,250,239
108180,37,250,239
108240,37,250,239
108300,37,250,239
108360,37,250,239
108420,37,250,239
108480,37,250,239
108540,422,250,239
108600,427,250,239
108660,427,250,239
108720,427,250,239
108780,427,250,239
108840,427,250,239
108900,427,250,239
108960,427,250,239
109020,427,250,239
109080,427,250,239
109140,427,250,239
109200,53,250,239
109260,471,250,239
109320,478,250,239
109380,56,250,239
109440,55,250,239
109500,55,250,239
109560,55,250,239
109620,55,250,239
109680,55,250,239
109740,55,250,239
109800,55,250,239
109860,55,250,239
109920,55,250,239
109980,55,250,239
110040,55,250,239
110100,55,250,239
110160,55,250,239
110220,55,250,239
110280,55,250,239
110340,55,250,239
110400,55,250,239
110460,55,250,239
110520,55,250,239
110580,55,250,239
110640,55,250,239
110700,55,250,239
110760,55,250,239
110820,55,250,239
110880,55,250,239
110940,55,250,239
111000,55,250,239
111060,55,250,239
111120,55,250,239
111180,55,250,239
111240,55,250,239
111300,55,250,239
111360,55,250,239
111420,55,250,239
111480,55,250,239
111540,55,250,239
111600,55,250,239
111660,55,250,239
111720,55,250,239
111780,55,250,239
111840,55,250,239
111900,55,250,239
111960,55,250,239
112020,55,250,239
112080,55,250,239
112140,55,250,239
112200,55,250,239
112260,55,250,239
112320,55,250,239
112380,55,250,239
112440,55,250,239
112500,55,250,239
112560,55,250,239
112620,55,250,239
112680,55,250,239
112740,55,250,239
112800,55,250,239
112860,55,250,239
112920,55,250,239
112980,55,250,239
113040,55,250,239
113100,55,250,239
113160,55,250,239
113220,55,250,239
113280,55,250,239
113340,55,250,239
113400,55,250,239
113460,55,250,239
113520,55,250,239
113580,55,250,239
113640,55,250,239
113700,55,250,239
113760,55,250,239
113820,55,250,239
113880,55,250,239
113940,55,250,239
114000,55,250,239
114060,55,250,239
114120,55,250,239
114180,55,250,239
114240,55,250,239
114300,55,250,239
114360,55,250,239
114420,55,250,239
114480,55,250,239
114540,55,250,239
114600,55,250,239
114660,55,250,239
114720,55,250,239
114780,55,250,239
114840,55,250,239
114900,55,250,239
114960,55,250,239
115020,55,250,239
115080,55,250,239
115140,55,250,239
115200,55,250,239
115260,55,250,239
115320,55,250,239
115380,55,250,239
115440,55,250,239
115500,55,250,239
115560,55,250,239
115620,55,250,239
115680,55,250,239
115740,55,250,239
115800,55,250,239
115860,55,250,239
115920,55,250,239
115980,55,250,239
116040,55,250,239
116100,55,250,239
116160,55,250,239
116220,55,250,239
116280,55,250,239
116340,55,250,239
116400,55,250,239
116460,55,250,239
116520,55,250,239
116580,55,250,239
116640,55,250,239
116700,55,250,239
116760,55,250,239
116820,55,250,239
116880,55,250,239
116940,55,250,239
117000,55,250,239
117060,55,250,239
117120,55,250,239
117180,55,250,239
117240,55,250,239
117300,55,250,239
117360,55,250,239
117420,55,250,239
117480,55,250,239
117540,55,250,239
117600,55,250,239
117660,55,250,239
117720,55,250,239
117780,55,250,239
117840,55,250,239
117900,55,250,239
117960,55,250,239
118020,55,250,239
118080,55,250,239
118140,55,250,239
118200,55,250,239
118260,55,250,239
118320,55,250,239
118380,55,250,239
118440,55,250,239
118500,55,250,239
118560,55,250,239
118620,55,250,239
118680,55,250,239
118740,55,250,239
118800,55,250,239
118860,55,250,239
118920,55,250,239
118980,55,250,239
119040,55,250,239
119100,55,250,239
119160,55,250,239
119220,55,250,239
119280,55,250,239
119340,55,250,239
119400,55,250,239
119460,55,250,239
119520,55,250,239
119580,55,250,239
119640,55,250,239
119700,55,250,239
119760,55,250,239
119820,55,250,239
119880,55,250,239
119940,55,250,239
120000,55,250,239
120060,55,250,239
120120,55,250,239
120180,55,250,239
120240,55,250,239
120300,55,250,239
120360,55,250,239
120420,55,250,239
120480,55,250,239
120540,55,250,239
120600,55,250,239
120660,55,250,239
120720,55,250,239
120780,55,250,239
120840,55,250,239
120900,55,250,239
120960,55,250,239
121020,55,250,239
121080,55,250,239
121140,55,250,239
121200,55,250,239
121260,55,250,239
121320,55,250,239
121380,55,250,239
121440,55,250,239
121500,55,250,239
121560,55,250,239
121620,55,250,239
121680,55,250,239
121740,55,250,239
121800,55,250,239
121860,55,250,239
121920,55,250,239
121980,53,250,239
122040,471,250,239
122100,471,250,239
122160,471,250,239
122220,471,250,239
122280,53,250,239
122340,471,250,239
122400,433,250,239
122460,433,250,239
122520,432,250,239
122580,432,250,239
122640,432,250,239
122700,432,250,239
122760,432,250,239
122820,432,250,239
122880,432,250,239
122940,432,250,239
123000,432,250,239
123060,432,250,239
123120,432,250,239
123180,432,250,239
123240,432,250,239
123300,432,250,239
123360,432,250,239
123420,432,250,239
123480,432,250,239
123540,432,250,239
123600,432,250,239
123660,432,250,239
123720,432,250,239
123780,432,250,239
123840,432,250,239
123900,432,250,239
123960,432,250,239
124020,432,250,239
124080,432,250,239
124140,432,250,239
124200,432,250,239
124260,432,250,239
124320,432,250,239
124380,432,250,239
124440,432,250,239
124500,432,250,239
124560,432,250,239
124620,432,250,239
124680,432,250,239
124740,432,250,239
124800,432,250,239
124860,432,250,239
124920,432,250,239
124980,432,250,239
125040,432,250,239
125100,432,250,239
125160,432,250,239
125220,432,250,239
125280,432,250,239
125340,432,250,239
125400,432,250,239
125460,432,250,239
125520,432,250,239
125580,432,250,239
125640,432,250,239
125700,432,250,239
125760,432,250,239
125820,432,250,239
125880,432,250,239
125940,432,250,239
126000,432,250,239
126060,432,250,239
126120,432,250,239
126180,432,250,239
126240,432,250,239
126300,432,250,239
126360,432,250,239
126420,432,250,239
126480,432,250,239
126540,432,250,239
126600,432,250,239
126660,432,250,239
126720,432,250,239
126780,432,250,239
126840,432,250,239
126900,297,250,239
126960,298,250,239
127020,236,250,239
127080,295,250,239
127140,293,250,239
127200,291,250,239
127260,297,250,239
127320,297,250,239
127380,230,250,239
127440,212,250,239
127500,277,250,239
127560,278,250,239
127620,216,250,239
127680,275,250,239
127740,273,250,239
127800,271,250,239
127860,277,250,239
127920,277,250,239
127980,210,250,239
128040,252,250,239
128100,257,250,239
128160,498,250,239
128220,256,250,239
128280,255,250,239
128340,253,250,239
128400,492,250,239
128460,257,250,239
128520,257,250,239
128580,260,250,239
128640,252,250,239
128700,317,250,239
128760,318,250,239
128820,256,250,239
128880,315,250,239
128940,314,250,239
129000,311,250,239
129060,317,250,239
129120,250,250,239
129180,250,250,239
129240,250,250,239
129300,250,250,239
129360,250,250,239
129420,250,250,239
129480,250,250,239
129540,250,250,239
129600,250,250,239
129660,250,250,239
129720,250,250,239
129780,182,250,239
129840,187,250,239
129900,248,250,239
129960,186,250,239
130020,185,250,239
130080,183,250,239
130140,241,250,239
130200,187,250,239
130260,187,250,239
130320,180,250,239
130380,172,250,239
130440,177,250,239
130500,178,250,239
130560,176,250,239
130620,175,250,239
130680,174,250,239
130740,172,250,239
130800,117,250,239
130860,117,250,239
130920,110,250,239
130980,92,250,239
131040,157,250,239
131100,158,250,239
131160,156,250,239
131220,95,250,239
131280,93,250,239
131340,152,250,239
131400,157,250,239
131460,157,250,239
131520,90,250,239
131580,72,250,239
131640,137,250,239
131700,138,250,239
131760,76,250,239
131820,75,250,239
131880,73,250,239
131940,71,250,239
132000,77,250,239
132060,77,250,239
132120,70,250,239
132180,132,250,239
132240,137,250,239
132300,138,250,239
132360,136,250,239
132420,135,250,239
132480,133,250,239
132540,132,250,239
132600,137,250,239
132660,137,250,239
132720,130,250,239
132780,130,250,239
132840,130,250,239
132900,130,250,239
132960,130,250,239
133020,130,250,239
133080,130,250,239
133140,130,250,239
133200,130,250,239
133260,130,250,239
133320,130,250,239
133380,62,250,239
133440,67,250,239
133500,128,250,239
133560,126,250,239
133620,125,250,239
133680,123,250,239
133740,121,250,239
133800,67,250,239
133860,67,250,239
133920,159,250,239
133980,472,250,239
134040,477,250,239
134100,478,250,239
134160,476,250,239
134220,475,250,239
134280,473,250,239
134340,471,250,239
134400,477,250,239
134460,477,250,239
134520,470,250,239
134580,452,250,239
134640,457,250,239
134700,458,250,239
134760,456,250,239
134820,455,250,239
134880,453,250,239
134940,451,250,239
135000,457,250,239
135060,457,250,239
135120,450,250,239
135180,432,250,239
135240,437,250,239
135300,78,250,239
135360,436,250,239
135420,435,250,239
135480,433,250,239
135540,71,250,239
135600,437,250,239
135660,437,250,239
135720,430,250,239
135780,492,250,239
135840,497,250,239
135900,498,250,239
135960,496,250,239
136020,495,250,239
136080,493,250,239
136140,491,250,239
136200,497,250,239
136260,497,250,239
136320,490,250,239
136380,490,250,239
136440,490,250,239
136500,490,250,239
136560,490,250,239
136620,490,250,239
136680,490,250,239
136740,490,250,239
136800,490,250,239
136860,490,250,239
136920,490,250,239
136980,512,250,239
137040,427,250,239
137100,428,250,239
137160,426,250,239
137220,425,250,239
137280,423,250,239
137340,421,250,239
137400,427,250,239
137460,427,250,239
137520,420,250,239
137580,420,250,239
137640,420,250,239
137700,420,250,239
137760,420,250,239
137820,420,250,239
137880,420,250,239
137940,420,250,239
138000,420,250,239
138060,420,250,239
138120,420,250,239
138180,420,250,239
138240,420,250,239
138300,420,250,239
138360,420,250,239
138420,420,250,239
138480,420,250,239
138540,420,250,239
138600,420,250,239
138660,420,250,239
138720,420,250,239
138780,420,250,239
138840,420,250,239
138900,420,250,239
138960,420,250,239
139020,420,250,239
139080,420,250,239
139140,420,250,239
139200,420,250,239
139260,420,250,239
139320,420,250,239
139380,420,250,239
139440,420,250,239
139500,420,250,239
139560,420,250,239
139620,420,250,239
139680,420,250,239
139740,420,250,239
139800,420,250,239
139860,420,250,239
139920,420,250,239
139980,420,250,239
140040,420,250,239
140100,420,250,239
140160,420,250,239
140220,420,250,239
140280,420,250,239
140340,420,250,239
140400,420,250,239
140460,420,250,239
140520,420,250,239
140580,420,250,239
140640,420,250,239
140700,420,250,239
140760,420,250,239
140820,420,250,239
140880,420,250,239
140940,420,250,239
141000,420,250,239
141060,420,250,239
141120,420,250,239
141180,52,250,239
141240,57,250,239
141300,478,250,239
141360,56,250,239
141420,55,250,239
141480,53,250,239
141540,471,250,239
141600,57,250,239
141660,57,250,239
141720,50,250,239
141780,32,250,239
141840,37,250,239
141900,458,250,239
141960,36,250,239
142020,35,250,239
142080,33,250,239
142140,451,250,239
142200,37,250,239
142260,37,250,239
142320,30,250,239
142380,12,250,239
142440,437,250,239
142500,438,250,239
142560,16,250,239
142620,445,250,239
142680,433,250,239
142740,431,250,239
142800,437,250,239
142860,437,250,239
142920,10,250,239
142980,10,250,239
143040,10,250,239
143100,10,250,239
143160,10,250,239
143220,10,250,239
143280,10,250,239
143340,10,250,239
143400,10,250,239
143460,10,250,239
143520,10,250,239
143580,10,250,239
143640,10,250,239
143700,10,250,239
143760,10,250,239
143820,10,250,239
143880,10,250,239
143940,10,250,239
144000,10,250,239
144060,10,250,239
144120,10,250,239
144180,10,250,239
144240,10,250,239
144300,10,250,239
144360,10,250,239
144420,10,250,239
144480,10,250,239
144540,10,250,239
144600,10,250,239
144660,10,250,239
144720,117,250,239
144780,118,250,239
144840,116,250,239
144900,115,250,239
144960,110,250,239
145020,152,250,239
145080,157,250,239
145140,157,250,239
145200,150,250,239
145260,142,250,239
145320,77,250,239
145380,132,250,239
145440,137,250,239
145500,148,250,239
145560,148,250,239
145620,148,250,239
145680,148,250,239
145740,148,250,239
145800,576,250,239
145860,575,250,239
145920,33,250,239
145980,32,250,239
146040,37,250,239
146100,37,250,239
146160,435,250,239
146220,443,250,239
146280,431,250,239
146340,437,250,239
146400,437,250,239
146460,437,250,239
146520,437,250,239
146580,437,250,239
146640,437,250,239
146700,437,250,239
146760,298,250,239
146820,236,250,239
146880,295,250,239
146940,293,250,239
147000,292,250,239
147060,297,250,239
147120,297,250,239
147180,230,250,239
147240,212,250,239
147300,277,250,239
147360,278,250,239
147420,216,250,239
147480,275,250,239
147540,273,250,239
147600,271,250,239
147660,277,250,239
147720,277,250,239
147780,210,250,239
147840,252,250,239
147900,257,250,239
147960,508,250,239
148020,266,250,239
148080,255,250,239
148140,253,250,239
148200,491,250,239
148260,257,250,239
148320,257,250,239
148380,250,250,239
148440,252,250,239
148500,317,250,239
148560,318,250,239
148620,256,250,239
148680,315,250,239
148740,313,250,239
148800,311,250,239
148860,317,250,239
148920,317,250,239
148980,250,250,239
149040,250,250,239
149100,250,250,239
149160,250,250,239
149220,250,250,239
149280,250,250,239
149340,250,250,239
149400,250,250,239
149460,250,250,239
149520,250,250,239
149580,250,250,239
149640,182,250,239
149700,187,250,239
149760,248,250,239
149820,186,250,239
149880,245,250,239
149940,243,250,239
150000,241,250,239
150060,187,250,239
150120,187,250,239
150180,180,250,239
150240,112,250,239
150300,177,250,239
150360,118,250,239
150420,116,250,239
150480,115,250,239
150540,113,250,239
150600,112,250,239
150660,117,250,239
150720,117,250,239
150780,110,250,239
150840,92,250,239
150900,97,250,239
150960,98,250,239
151020,96,250,239
151080,95,250,239
151140,93,250,239
151200,91,250,239
151260,97,250,239
151320,97,250,239
151380,90,250,239
151440,82,250,239
151500,77,250,239
151560,88,250,239
151620,86,250,239
151680,75,250,239
151740,73,250,239
151800,71,250,239
151860,77,250,239
151920,77,250,239
151980,79,250,239
152040,132,250,239
152100,137,250,239
152160,138,250,239
152220,136,250,239
152280,135,250,239
152340,193,250,239
152400,192,250,239
152460,197,250,239
152520,197,250,239
152580,130,250,239
152640,130,250,239
152700,130,250,239
152760,130,250,239
152820,130,250,239
152880,130,250,239
152940,130,250,239
153000,130,250,239
153060,130,250,239
153120,130,250,239
153180,130,250,239
153240,62,250,239
153300,67,250,239
153360,68,250,239
153420,66,250,239
153480,65,250,239
153540,213,250,239
153600,212,250,239
153660,127,250,239
153720,127,250,239
153780,120,250,239
153840,472,250,239
153900,477,250,239
153960,478,250,239
154020,476,250,239
154080,475,250,239
154140,473,250,239
154200,471,250,239
154260,477,250,239
154320,477,250,239
154380,470,250,239
154440,452,250,239
154500,457,250,239
154560,458,250,239
154620,456,250,239
154680,455,250,239
154740,453,250,239
154800,452,250,239
154860,457,250,239
154920,457,250,239
154980,450,250,239
155040,432,250,239
155100,447,250,239
155160,88,250,239
155220,436,250,239
155280,445,250,239
155340,443,250,239
155400,72,250,239
155460,447,250,239
155520,447,250,239
155580,440,250,239
155640,492,250,239
155700,497,250,239
155760,498,250,239
155820,496,250,239
155880,495,250,239
155940,493,250,239
156000,491,250,239
156060,497,250,239
156120,497,250,239
156180,490,250,239
156240,490,250,239
156300,490,250,239
156360,490,250,239
156420,490,250,239
156480,490,250,239
156540,490,250,239
156600,490,250,239
156660,490,250,239
156720,490,250,239
156780,490,250,239
156840,422,250,239
156900,427,250,239
156960,428,250,239
157020,426,250,239
157080,425,250,239
157140,423,250,239
157200,421,250,239
157260,427,250,239
157320,427,250,239
157380,420,250,239
157440,420,250,239
157500,420,250,239
157560,420,250,239
157620,420,250,239
157680,420,250,239
157740,420,250,239
157800,420,250,239
157860,420,250,239
157920,420,250,239
157980,420,250,239
158040,420,250,239
158100,420,250,239
158160,420,250,239
158220,420,250,239
158280,420,250,239
158340,420,250,239
158400,420,250,239
158460,420,250,239
158520,420,250,239
158580,420,250,239
158640,420,250,239
158700,420,250,239
158760,420,250,239
158820,420,250,239
158880,420,250,239
158940,420,250,239
159000,420,250,239
159060,420,250,239
159120,420,250,239
159180,420,250,239
159240,420,250,239
159300,420,250,239
159360,420,250,239
159420,420,250,239
159480,420,250,239
159540,420,250,239
159600,420,250,239
159660,420,250,239
159720,420,250,239
159780,420,250,239
159840,420,250,239
159900,420,250,239
159960,420,250,239
160020,420,250,239
160080,420,250,239
160140,420,250,239
160200,420,250,239
160260,420,250,239
160320,420,250,239
160380,420,250,239
160440,420,250,239
160500,420,250,239
160560,420,250,239
160620,420,250,239
160680,420,250,239
160740,420,250,239
160800,420,250,239
160860,420,250,239
160920,420,250,239
160980,52,250,239
161040,57,250,239
161100,478,250,239
161160,56,250,239
161220,55,250,239
161280,53,250,239
161340,471,250,239
161400,57,250,239
161460,57,250,239
161520,50,250,239
161580,32,250,239
161640,37,250,239
161700,458,250,239
161760,36,250,239
161820,35,250,239
161880,33,250,239
161940,451,250,239
162000,37,250,239
162060,37,250,239
162120,30,250,239
162180,22,250,239
162240,447,250,239
162300,438,250,239
162360,26,250,239
162420,445,250,239
162480,433,250,239
162540,432,250,239
162600,437,250,239
162660,437,250,239
162720,10,250,239
162780,10,250,239
162840,10,250,239
162900,10,250,239
162960,10,250,239
163020,10,250,239
163080,10,250,239
163140,10,250,239
163200,10,250,239
163260,10,250,239
163320,10,250,239
163380,10,250,239
163440,10,250,239
163500,10,250,239
163560,10,250,239
163620,10,250,239
163680,10,250,239
163740,10,250,239
163800,10,250,239
163860,10,250,239
163920,10,250,239
163980,10,250,239
164040,10,250,239
164100,10,250,239
164160,10,250,239
164220,10,250,239
164280,10,250,239
164340,10,250,239
164400,10,250,239
164460,10,250,239
164520,10,250,239
164580,10,250,239
164640,10,250,239
164700,10,250,239
164760,10,250,239
164820,10,250,239
164880,10,250,239
164940,10,250,239
165000,10,250,239
165060,10,250,239
165120,10,250,239
165180,10,250,239
165240,10,250,239
165300,10,250,239
165360,10,250,239
165420,10,250,239
165480,10,250,239
165540,10,250,239
165600,10,250,239
165660,10,250,239
165720,10,250,239
165780,10,250,239
165840,10,250,239
165900,10,250,239
165960,10,250,239
166020,10,250,239
166080,10,250,239
166140,10,250,239
166200,10,250,239
166260,10,250,239
166320,10,250,239
166380,10,250,239
166440,10,250,239
166500,10,250,239
166560,10,250,239
166620,10,250,239
166680,10,250,239
166740,10,250,239
166800,10,250,239
166860,10,250,239
166920,10,250,239
166980,10,250,239
167040,10,250,239
167100,10,250,239
167160,10,250,239
167220,10,250,239
167280,10,250,239
167340,10,250,239
167400,10,250,239
167460,10,250,239
167520,10,250,239
167580,10,250,239
167640,10,250,239
167700,10,250,239
167760,10,250,239
167820,10,250,239
167880,10,250,239
167940,10,250,239
168000,10,250,239
168060,10,250,239
168120,10,250,239
168180,10,250,239
168240,10,250,239
168300,10,250,239
168360,10,250,239
168420,10,250,239
168480,10,250,239
168540,10,250,239
168600,10,250,239
168660,10,250,239
168720,10,250,239
168780,90,250,239
168840,82,250,239
168900,87,250,239
168960,150,250,239
169020,142,250,239
169080,87,250,239
169140,87,250,239
169200,87,250,239
169260,87,250,239
169320,87,250,239
169380,87,250,239
169440,586,250,239
169500,575,250,239
169560,573,250,239
169620,451,250,239
169680,37,250,239
169740,37,250,239
169800,433,250,239
169860,431,250,239
169920,437,250,239
169980,152,250,239
170040,157,250,239
170100,158,250,239
170160,156,250,239
170220,492,250,239
170280,497,250,239
170340,498,250,239
170400,496,250,239
170460,495,250,239
170520,495,250,239
170580,495,250,239
170640,495,250,239
170700,495,250,239
170760,495,250,239
170820,52,250,239
170880,57,250,239
170940,478,250,239
171000,56,250,239
171060,458,250,239
171120,36,250,239
171180,36,250,239
171240,36,250,239
171300,36,250,239
171360,36,250,239
171420,36,250,239
171480,36,250,239
171540,36,250,239
171600,36,250,239
171660,36,250,239
171720,36,250,239
171780,36,250,239
171840,36,250,239
171900,36,250,239
171960,36,250,239
172020,36,250,239
172080,36,250,239
172140,36,250,239
172200,36,250,239
172260,36,250,239
172320,36,250,239
172380,36,250,239
172440,36,250,239
172500,36,250,239
172560,36,250,239
172620,36,250,239
172680,36,250,239
172740,36,250,239
172800,36,250,239
172860,36,250,239
172920,36,250,239
172980,36,250,239
173040,36,250,239
173100,36,250,239
173160,36,250,239
173220,36,250,239
173280,36,250,239
173340,36,250,239
173400,36,250,239
173460,36,250,239
173520,36,250,239
173580,36,250,239
173640,36,250,239
173700,36,250,239
173760,36,250,239
173820,36,250,239
173880,36,250,239
173940,36,250,239
174000,36,250,239
174060,36,250,239
174120,36,250,239
174180,36,250,239
174240,36,250,239
174300,36,250,239
174360,36,250,239
174420,36,250,239
174480,36,250,239
174540,36,250,239
174600,36,250,239
174660,36,250,239
174720,36,250,239
174780,36,250,239
174840,36,250,239
174900,36,250,239
174960,36,250,239
175020,36,250,239
175080,36,250,239
175140,36,250,239
175200,36,250,239
175260,36,250,239
175320,36,250,239
175380,36,250,239
175440,36,250,239
175500,36,250,239
175560,36,250,239
175620,36,250,239
175680,36,250,239
175740,36,250,239
175800,36,250,239
175860,36,250,239
175920,36,250,239
175980,36,250,239
176040,36,250,239
176100,36,250,239
176160,36,250,239
176220,36,250,239
176280,36,250,239
176340,36,250,239
176400,36,250,239
176460,36,250,239
176520,36,250,239
176580,36,250,239
176640,36,250,239
176700,36,250,239
176760,36,250,239
176820,36,250,239
176880,36,250,239
176940,36,250,239
177000,36,250,239
177060,36,250,239
177120,36,250,239
177180,36,250,239
177240,36,250,239
177300,36,250,239
177360,36,250,239
177420,36,250,239
177480,36,250,239
177540,36,250,239
177600,36,250,239
177660,36,250,239
177720,36,250,239
177780,36,250,239
177840,36,250,239
177900,36,250,239
177960,36,250,239
178020,36,250,239
178080,36,250,239
178140,36,250,239
178200,36,250,239
178260,36,250,239
178320,36,250,239
178380,36,250,239
178440,36,250,239
178500,36,250,239
178560,36,250,239
178620,36,250,239
178680,36,250,239
178740,36,250,239
178800,36,250,239
178860,36,250,239
178920,36,250,239
178980,36,250,239
179040,36,250,239
179100,36,250,239
179160,36,250,239
179220,36,250,239
179280,36,250,239
179340,36,250,239
179400,36,250,239
179460,36,250,239
179520,36,250,239
179580,36,250,239
179640,36,250,239
179700,36,250,239
179760,36,250,239
179820,36,250,239
179880,36,250,239
179940,36,250,239
180000,36,250,239
180060,36,250,239
180120,36,250,239
180180,36,250,239
180240,36,250,239
180300,36,250,239
180360,36,250,239
180420,36,250,239
180480,36,250,239
180540,36,250,239
180600,297,250,239
180660,298,250,239
180720,236,250,239
180780,295,250,239
180840,293,250,239
180900,291,250,239
180960,291,250,239
181020,292,250,239
181080,292,250,239
181140,297,250,239
181200,297,250,239
181260,230,250,239
181320,230,250,239
181380,230,250,239
181440,230,250,239
181500,230,250,239
181560,230,250,239
181620,212,250,239
181680,277,250,239
181740,277,250,239
181800,277,250,239
181860,277,250,239
181920,277,250,239
181980,277,250,239
182040,277,250,239
182100,277,250,239
182160,277,250,239
182220,277,250,239
182280,277,250,239
182340,277,250,239
182400,277,250,239
182460,277,250,239
182520,277,250,239
182580,278,250,239
182640,216,250,239
182700,275,250,239
182760,273,250,239
182820,271,250,239
182880,277,250,239
182940,277,250,239
183000,210,250,239
183060,252,250,239
183120,257,250,239
183180,508,250,239
183240,266,250,239
183300,265,250,239
183360,253,250,239
183420,491,250,239
183480,492,250,239
183540,502,250,239
183600,502,250,239
183660,502,250,239
183720,502,250,239
183780,257,250,239
183840,257,250,239
183900,250,250,239
183960,252,250,239
184020,317,250,239
184080,318,250,239
184140,317,250,239
184200,318,250,239
184260,318,250,239
184320,318,250,239
184380,318,250,239
184440,256,250,239
184500,256,250,239
184560,256,250,239
184620,256,250,239
184680,256,250,239
184740,256,250,239
184800,256,250,239
184860,256,250,239
184920,256,250,239
184980,256,250,239
185040,256,250,239
185100,256,250,239
185160,256,250,239
185220,256,250,239
185280,256,250,239
185340,256,250,239
185400,256,250,239
185460,256,250,239
185520,256,250,239
185580,256,250,239
185640,256,250,239
185700,256,250,239
185760,256,250,239
185820,256,250,239
185880,256,250,239
185940,256,250,239
186000,256,250,239
186060,256,250,239
186120,256,250,239
186180,256,250,239
186240,256,250,239
186300,256,250,239
186360,256,250,239
186420,256,250,239
186480,256,250,239
186540,256,250,239
186600,256,250,239
186660,256,250,239
186720,256,250,239
186780,256,250,239
186840,256,250,239
